call_id,customer_id,phone_number_id,source_id,call_duration
2629,1,3,4,857
2630,1,3,4,54
2631,1,3,4,486
2632,1,3,4,682
2633,1,3,4,214
2634,1,3,4,666
2635,1,3,4,820
2636,1,3,4,351
2637,1,3,4,267
2638,1,3,4,247
2639,1,3,4,8
2640,1,3,4,488
2641,1,3,4,111
2642,1,3,4,755
2643,1,3,4,980
2644,1,3,4,205
2645,1,3,4,321
2646,1,3,4,609
2647,1,3,4,39
2648,1,3,4,653
2649,1,3,4,772
2650,1,3,4,551
2651,1,3,4,508
2652,1,3,4,822
2653,1,3,4,429
2654,1,3,4,456
2655,1,3,4,388
2656,1,3,4,746
2657,1,3,4,214
2658,1,3,4,437
2659,1,3,4,758
2660,1,3,4,952
2661,1,3,4,775
2662,1,3,4,539
2663,1,3,4,902
2664,1,3,4,631
2665,1,3,4,824
2666,1,3,4,574
2667,1,3,4,929
2668,1,3,4,486
2669,1,3,4,378
2670,1,3,4,370
2671,1,3,4,42
2672,1,3,4,627
2673,1,3,4,542
2674,1,3,4,298
2675,1,3,4,874
2676,1,3,4,23
2677,1,3,4,748
2678,1,3,4,287
2679,1,3,4,890
2680,1,3,4,958
2681,1,3,4,886
2682,1,3,4,905
2683,1,3,4,729
2684,1,3,4,852
2685,1,3,4,895
2686,1,3,4,940
2687,1,3,4,342
2688,1,3,4,994
2689,1,3,4,553
2690,1,3,4,85
2691,1,3,4,304
2692,1,3,4,616
2693,1,3,4,271
2694,1,3,4,296
2695,1,3,4,807
2696,1,3,4,40
2697,1,3,4,955
2698,1,3,4,240
2699,1,3,4,105
2700,1,3,4,285
2701,1,3,4,493
2702,1,3,4,596
2703,1,3,4,838
2704,1,3,4,36
2705,1,3,4,675
2706,1,3,4,721
2707,1,3,4,962
2708,1,3,4,484
2709,1,3,4,337
2710,1,3,4,62
2711,1,3,4,722
2712,1,3,4,898
2713,1,3,4,553
2714,1,3,4,912
2715,1,3,4,676
2716,1,3,4,759
2717,1,3,4,534
2718,1,3,4,852
2719,1,3,4,576
2720,1,3,4,288
2721,1,3,4,331
2722,1,3,4,868
2723,1,3,4,174
2724,1,3,4,477
2725,1,3,4,518
2726,1,3,4,695
2727,1,3,4,948
2728,1,3,4,156
2729,1,3,4,686
2730,1,3,4,131
2731,1,3,4,632
2732,1,3,4,572
2733,1,3,4,830
2734,1,3,4,133
2735,1,3,4,223
2736,1,3,4,74
2737,1,3,4,194
2738,1,3,4,958
2739,1,3,4,443
2740,1,3,4,1000
2741,1,3,4,208
2742,1,3,4,428
2743,1,3,4,845
2744,1,3,4,616
2745,1,3,4,587
2746,1,3,4,511
2747,1,3,4,909
2748,1,3,4,908
2749,1,3,4,294
2750,1,3,4,499
2751,1,3,4,479
2752,1,3,4,274
2753,1,3,4,972
2754,1,3,4,664
2755,1,3,4,569
2756,1,3,4,759
2757,1,3,4,510
2758,1,3,4,67
2759,1,3,4,624
2760,1,3,4,827
2761,1,3,4,464
2762,1,3,4,369
2763,1,3,4,118
2764,1,3,4,563
2765,1,3,4,159
2766,1,3,4,662
2767,1,3,4,380
2768,1,3,4,728
2769,1,3,4,617
2770,1,3,4,892
2771,1,3,4,98
2772,1,3,4,560
2773,1,3,4,910
2774,1,3,4,713
2775,1,3,4,270
2776,1,3,4,886
2777,1,3,4,664
2778,1,3,4,786
2779,1,3,4,727
2780,1,3,4,895
2781,1,3,4,973
2782,1,3,4,938
2783,1,3,4,286
2784,1,3,4,177
2785,1,3,4,408
2786,1,3,4,754
2787,1,3,4,981
2788,1,3,4,153
2789,1,3,4,304
2790,1,3,4,771
2791,1,3,4,449
2792,1,3,4,835
2793,1,3,4,733
2794,1,3,4,69
2795,1,3,4,252
2796,1,3,4,168
2797,1,3,4,777
2798,1,3,4,273
2799,1,3,4,293
2800,1,3,4,467
2801,1,3,4,685
2802,1,3,4,689
2803,1,3,4,353
2804,1,3,4,481
2805,1,3,4,354
2806,1,3,4,392
2807,1,3,4,736
2808,1,3,4,64
2809,1,3,4,544
2810,1,3,4,524
2811,1,3,4,987
2812,1,3,4,447
2813,1,3,4,595
2814,1,3,4,404
2815,1,3,4,822
2816,1,3,4,859
2817,1,3,4,462
2818,1,3,4,4
2819,1,3,4,825
2820,1,3,4,113
2821,1,3,4,350
2822,1,3,4,620
2823,1,3,4,126
2824,1,3,4,808
2825,1,3,4,536
2826,1,3,4,480
2827,1,3,4,37
2828,1,3,4,227
2829,1,3,4,372
2830,1,3,4,168
2831,1,3,4,530
2832,1,3,4,383
2833,1,3,4,599
2834,1,3,4,158
2835,1,3,4,834
2836,1,3,4,917
2837,1,3,4,16
2838,1,3,4,870
2839,1,3,4,751
2840,1,3,4,264
2841,1,3,4,927
2842,1,3,4,65
2843,1,3,4,546
2844,1,3,4,218
2845,1,3,4,918
2846,1,3,4,242
2847,1,3,4,291
2848,1,3,4,4
2849,1,3,4,294
2850,1,3,4,182
2851,1,3,4,376
2852,1,3,4,236
2853,1,3,4,967
2854,1,3,4,983
2855,1,3,4,814
2856,1,3,4,61
2857,1,3,4,357
2858,1,3,4,152
2859,1,3,4,372
2860,1,3,4,233
2861,1,3,4,860
2862,1,3,4,256
2863,1,3,4,601
2864,1,3,4,478
2865,1,3,4,731
2866,1,3,4,657
2867,1,3,4,637
2868,1,3,4,58
2869,1,3,4,804
2870,1,3,4,478
2871,1,3,4,285
2872,1,3,4,753
2873,1,3,4,428
2874,1,3,4,128
2875,1,3,4,603
2876,1,3,4,555
2877,1,3,4,857
2878,1,3,4,367
2879,1,3,4,46
2880,1,3,4,998
2881,1,3,4,188
2882,1,3,4,698
2883,1,3,4,670
2884,1,3,4,187
2885,1,3,4,294
2886,1,3,4,613
2887,1,3,4,280
2888,1,3,4,700
2889,1,3,4,43
2890,1,3,4,581
2891,1,3,4,655
2892,1,3,4,810
2893,1,3,4,364
2894,1,3,4,593
2895,1,3,4,201
2896,1,3,4,657
2897,1,3,4,770
2898,1,3,4,532
2899,1,3,4,49
2900,1,3,4,68
2901,1,3,4,703
2902,1,3,4,865
2903,1,3,4,431
2904,1,3,4,102
2905,1,3,4,187
2906,1,3,4,620
2907,1,3,4,543
2908,1,3,4,416
2909,1,3,4,460
2910,1,3,4,766
2911,1,3,4,580
2912,1,3,4,435
2913,1,3,4,970
2914,1,3,4,836
2915,1,3,4,228
2916,1,3,4,840
2917,1,3,4,188
2918,1,3,4,901
2919,1,3,4,96
2920,1,3,4,371
2921,1,3,4,132
2922,1,3,4,2
2923,1,3,4,181
2924,1,3,4,300
2925,1,3,4,672
2926,1,3,4,664
2927,1,3,4,981
2928,1,3,4,225
2929,1,3,4,781
2930,1,3,4,263
2931,1,3,4,708
2932,1,3,4,347
2933,1,3,4,831
2934,1,3,4,180
2935,1,3,4,909
2936,1,3,4,239
2937,1,3,4,246
2938,1,3,4,985
2939,1,3,4,900
2940,1,3,4,86
2941,1,3,4,800
2942,1,3,4,20
2943,1,3,4,89
2944,1,3,4,215
2945,1,3,4,897
2946,1,3,4,472
2947,1,3,4,738
2948,1,3,4,793
2949,1,3,4,590
2950,1,3,4,331
2951,1,3,4,965
2952,1,3,4,911
2953,1,3,4,713
2954,1,3,4,232
2955,1,3,4,495
2956,1,3,4,62
2957,1,3,4,282
2958,1,3,4,937
2959,1,3,4,6
2960,1,3,4,968
2961,1,3,4,409
2962,1,3,4,522
2963,1,3,4,960
2964,1,3,4,820
2965,1,3,4,529
2966,1,3,4,941
2967,1,3,4,440
2968,1,3,4,281
2969,1,3,4,543
2970,1,3,4,746
2971,1,3,4,192
2972,1,3,4,637
2973,1,3,4,941
2974,1,3,4,56
2975,1,3,4,288
2976,1,3,4,244
2977,1,3,4,416
2978,1,3,4,10
2979,1,3,4,495
2980,1,3,4,267
2981,1,3,4,769
2982,1,3,4,798
2983,1,3,4,654
2984,1,3,4,862
2985,1,3,4,515
2986,1,3,4,245
2987,1,3,4,565
2988,1,3,4,69
2989,1,3,4,829
2990,1,3,4,247
2991,1,3,4,523
2992,1,3,4,180
2993,1,3,4,262
2994,1,3,4,50
2995,1,3,4,176
2996,1,3,4,846
2997,1,3,4,805
2998,1,3,4,836
2999,1,3,4,897
3000,1,3,4,56
3001,1,3,4,781
3002,1,3,4,388
3003,1,3,4,254
3004,1,3,4,687
3005,1,3,4,264
3006,1,3,4,111
3007,1,3,4,558
3008,1,3,4,751
3009,1,3,4,406
3010,1,3,4,674
3011,1,3,4,315
3012,1,3,4,470
3013,1,3,4,595
3014,1,3,4,75
3015,1,3,4,849
3016,1,3,4,704
3017,1,3,4,993
3018,1,3,4,677
3019,1,3,4,885
3020,1,3,4,920
3021,1,3,4,52
3022,1,3,4,73
3023,1,3,4,540
3024,1,3,4,607
3025,1,3,4,139
3026,1,3,4,494
3027,1,3,4,457
3028,1,3,4,811
3029,1,3,4,989
3030,1,3,4,334
3031,1,3,4,702
3032,1,3,4,754
3033,1,3,4,674
3034,1,3,4,901
3035,1,3,4,174
3036,1,3,4,570
3037,1,3,4,568
3038,1,3,4,467
3039,1,3,4,957
3040,1,3,4,96
3041,1,3,4,170
3042,1,3,4,373
3043,1,3,4,322
3044,1,3,4,682
3045,1,3,4,440
3046,1,3,4,702
3047,1,3,4,806
3048,1,3,4,324
3049,1,3,4,635
3050,1,3,4,107
3051,1,3,4,153
3052,1,3,4,713
3053,1,3,4,986
3054,1,3,4,765
3055,1,3,4,250
3056,1,3,4,116
3057,1,3,4,928
3058,1,3,4,894
3059,1,3,4,687
3060,1,3,4,323
3061,1,3,4,370
3062,1,3,4,725
3063,1,3,4,68
3064,1,3,4,572
3065,1,3,4,388
3066,1,3,4,97
3067,1,3,4,2
3068,1,3,4,554
3069,1,3,4,347
3070,1,3,4,994
3071,1,3,4,652
3072,1,3,4,719
3073,1,3,4,425
3074,1,3,4,912
3075,1,3,4,928
3076,1,3,4,303
3077,1,3,4,508
3078,1,3,4,215
3079,1,3,4,192
3080,1,3,4,418
3081,1,3,4,500
3082,1,3,4,241
3083,1,3,4,582
3084,1,3,4,64
3085,1,3,4,690
3086,1,3,4,542
3087,1,3,4,1
3088,1,3,4,812
3089,1,3,4,418
3090,1,3,4,989
3091,1,3,4,920
3092,1,3,4,537
3093,1,3,4,530
3094,1,3,4,445
3095,1,3,4,265
3096,1,3,4,394
3097,1,3,4,611
3098,1,3,4,366
3099,1,3,4,480
3100,1,3,4,819
3101,1,3,4,149
3102,1,3,4,300
3103,1,3,4,935
3104,1,3,4,186
3105,1,3,4,116
3106,1,3,4,465
3107,1,3,4,936
3108,1,3,4,632
3109,1,3,4,241
3110,1,3,4,107
3111,1,3,4,831
3112,1,3,4,927
3113,1,3,4,565
3114,1,3,4,752
3115,1,3,4,247
3116,1,3,4,627
3117,1,3,4,202
3118,1,3,4,218
3119,1,3,4,655
3120,1,3,4,666
3121,1,3,4,993
3122,1,3,4,69
3123,1,3,4,845
3124,1,3,4,276
3125,1,3,4,426
3126,1,3,4,234
3127,1,3,4,442
3128,1,3,4,485
3129,1,3,4,987
3130,1,3,4,31
3131,1,3,4,509
3132,1,3,4,925
3133,1,3,4,778
3134,1,3,4,894
3135,1,3,4,641
3136,1,3,4,189
3137,1,3,4,81
3138,1,3,4,362
3139,1,3,4,818
3140,1,3,4,669
3141,1,3,4,354
3142,1,3,4,48
3143,1,3,4,481
3144,1,3,4,671
3145,1,3,4,713
3146,1,3,4,268
3147,1,3,4,870
3148,1,3,4,36
3149,1,3,4,78
3150,1,3,4,925
3151,1,3,4,375
3152,1,3,4,266
3153,1,3,4,771
3154,1,3,4,1
3155,1,3,4,165
3156,1,3,4,453
3157,1,3,4,938
3158,1,3,4,615
3159,1,3,4,793
3160,1,3,4,651
3161,1,3,4,643
3162,1,3,4,707
3163,1,3,4,121
3164,1,3,4,383
3165,1,3,4,158
3166,1,3,4,383
3167,1,3,4,543
3168,1,3,4,976
3169,1,3,4,663
3170,1,3,4,3
3171,1,3,4,652
3172,1,3,4,604
3173,1,3,4,224
3174,1,3,4,503
3175,1,3,4,216
3176,1,3,4,381
3177,1,3,4,971
3178,1,3,4,879
3179,1,3,4,753
3180,1,3,4,917
3181,1,3,4,32
3182,1,3,4,977
3183,1,3,4,504
3184,1,3,4,957
3185,1,3,4,951
3186,1,3,4,810
3187,1,3,4,912
3188,1,3,4,981
3189,1,3,4,482
3190,1,3,4,473
3191,1,3,4,830
3192,1,3,4,960
3193,1,3,4,22
3194,1,3,4,53
3195,1,3,4,264
3196,1,3,4,369
3197,1,3,4,478
3198,1,3,4,697
3199,1,3,4,835
3200,1,3,4,73
3201,1,3,4,824
3202,1,3,4,23
3203,1,3,4,584
3204,1,3,4,608
3205,1,3,4,171
3206,1,3,4,619
3207,1,3,4,505
3208,1,3,4,647
3209,1,3,4,967
3210,1,3,4,301
3211,1,3,4,803
3212,1,3,4,421
3213,1,3,4,83
3214,1,3,4,339
3215,1,3,4,893
3216,1,3,4,670
3217,1,3,4,612
3218,1,3,4,594
3219,1,3,4,235
3220,1,3,4,434
3221,1,3,4,245
3222,1,3,4,981
3223,1,3,4,685
3224,1,3,4,515
3225,1,3,4,421
3226,1,3,4,153
3227,1,3,4,342
3228,1,3,4,374
3229,1,3,4,23
3230,1,3,4,954
3231,1,3,4,601
3232,1,3,4,329
3233,1,3,4,500
3234,1,3,4,168
3235,1,3,4,820
3236,1,3,4,360
3237,1,3,4,122
3238,1,3,4,49
3239,1,3,4,187
3240,1,3,4,653
3241,1,3,4,601
3242,1,3,4,941
3243,1,3,4,821
3244,1,3,4,501
3245,1,3,4,605
3246,1,3,4,46
3247,1,3,4,979
3248,1,3,4,529
3249,1,3,4,866
3250,1,3,4,461
3251,1,3,4,989
3252,1,3,4,457
3253,1,3,4,765
3254,1,3,4,458
3255,1,3,4,452
3256,1,3,4,468
3257,1,3,4,920
3258,1,3,4,458
3259,1,3,4,297
3260,1,3,4,210
3261,1,3,4,71
3262,1,3,4,886
3263,1,3,4,631
3264,1,3,4,771
3265,1,3,4,772
3266,1,3,4,811
3267,1,3,4,859
3268,1,3,4,516
3269,1,3,4,814
3270,1,3,4,28
3271,1,3,4,622
3272,1,3,4,623
3273,1,3,4,743
3274,1,3,4,87
3275,1,3,4,221
3276,1,3,4,185
3277,1,3,4,218
3278,1,3,4,619
3279,1,3,4,391
3280,1,3,4,927
3281,1,3,4,999
3282,1,3,4,171
3283,1,3,4,172
3284,1,3,4,383
3285,1,3,4,307
3286,1,3,4,153
3287,1,3,4,568
3288,1,3,4,328
3289,1,3,4,7
3290,1,3,4,567
3291,1,3,4,484
3292,1,3,4,560
3293,1,3,4,466
3294,1,3,4,857
3295,1,3,4,526
3296,1,3,4,57
3297,1,3,4,933
3298,1,3,4,10
3299,1,3,4,522
3300,1,3,4,985
3301,1,3,4,991
3302,1,3,4,565
3303,1,3,4,365
3304,1,3,4,515
3305,1,3,4,685
3306,1,3,4,823
3307,1,3,4,994
3308,1,3,4,263
3309,1,3,4,436
3310,1,3,4,19
3311,1,3,4,445
3312,1,3,4,671
3313,1,3,4,841
3314,1,3,4,931
3315,1,3,4,569
3316,1,3,4,885
3317,1,3,4,739
3318,1,3,4,983
3319,1,3,4,633
3320,1,3,4,361
3321,1,3,4,822
3322,1,3,4,993
3323,1,3,4,908
3324,1,3,4,261
3325,1,3,4,941
3326,1,3,4,386
3327,1,3,4,948
3328,1,3,4,411
3329,1,3,4,631
3330,1,3,4,101
3331,1,3,4,463
3332,1,3,4,503
3333,1,3,4,627
3334,1,3,4,890
3335,1,3,4,232
3336,1,3,4,946
3337,1,3,4,861
3338,1,3,4,38
3339,1,3,4,489
3340,1,3,4,804
3341,1,3,4,552
3342,1,3,4,925
3343,1,3,4,355
3344,1,3,4,334
3345,1,3,4,504
3346,1,3,4,164
3347,1,3,4,141
3348,1,3,4,582
3349,1,3,4,667
3350,1,3,4,176
3351,1,3,4,65
3352,1,3,4,207
3353,1,3,4,180
3354,1,3,4,667
3355,1,3,4,66
3356,1,3,4,766
3357,1,3,4,441
3358,1,3,4,933
3359,1,3,4,791
3360,1,3,4,780
3361,1,3,4,82
3362,1,3,4,695
3363,1,3,4,831
3364,1,3,4,434
3365,1,3,4,544
3366,1,3,4,453
3367,1,3,4,134
3368,1,3,4,774
3369,1,3,4,233
3370,1,3,4,909
3371,1,3,4,167
3372,1,3,4,8
3373,1,3,4,294
3374,1,3,4,274
3375,1,3,4,937
3376,1,3,4,847
3377,1,3,4,95
3378,1,3,4,187
3379,1,3,4,170
3380,1,3,4,650
3381,1,3,4,866
3382,1,3,4,210
3383,1,3,4,636
3384,1,3,4,225
3385,1,3,4,545
3386,1,3,4,718
3387,1,3,4,843
3388,1,3,4,508
3389,1,3,4,986
3390,1,3,4,725
3391,1,3,4,108
3392,1,3,4,442
3393,1,3,4,891
3394,1,3,4,556
3395,1,3,4,15
3396,1,3,4,797
3397,1,3,4,466
3398,1,3,4,211
3399,1,3,4,273
3400,1,3,4,314
3401,1,3,4,285
3402,1,3,4,327
3403,1,3,4,601
3404,1,3,4,474
3405,1,3,4,922
3406,1,3,4,813
3407,1,3,4,196
3408,1,3,4,882
3409,1,3,4,15
3410,1,3,4,665
3411,1,3,4,382
3412,1,3,4,647
3413,1,3,4,848
3414,1,3,4,756
3415,1,3,4,118
3416,1,3,4,455
3417,1,3,4,140
3418,1,3,4,302
3419,1,3,4,380
3420,1,3,4,694
3421,1,3,4,978
3422,1,3,4,457
3423,1,3,4,843
3424,1,3,4,767
3425,1,3,4,579
3426,1,3,4,720
3427,1,3,4,973
3428,1,3,4,491
3429,1,3,4,586
3430,1,3,4,965
3431,1,3,4,53
3432,1,3,4,787
3433,1,3,4,923
3434,1,3,4,33
3435,1,3,4,485
3436,1,3,4,416
3437,1,3,4,129
3438,1,3,4,966
3439,1,3,4,811
3440,1,3,4,977
3441,1,3,4,316
3442,1,3,4,548
3443,1,3,4,622
3444,1,3,4,775
3445,1,3,4,986
3446,1,3,4,931
3447,1,3,4,164
3448,1,3,4,336
3449,1,3,4,552
3450,1,3,4,87
3451,1,3,4,563
3452,1,3,4,587
3453,1,3,4,175
3454,1,3,4,492
3455,1,3,4,52
3456,1,3,4,103
3457,1,3,4,473
3458,1,3,4,876
3459,1,3,4,67
3460,1,3,4,356
3461,1,3,4,690
3462,1,3,4,961
3463,1,3,4,795
3464,1,3,4,685
3465,1,3,4,567
3466,1,3,4,245
3467,1,3,4,899
3468,1,3,4,61
3469,1,3,4,519
3470,1,3,4,234
3471,1,3,4,558
3472,1,3,4,40
3473,1,3,4,586
3474,1,3,4,922
3475,1,3,4,382
3476,1,3,4,124
3477,1,3,4,77
3478,1,3,4,493
3479,1,3,4,120
3480,1,3,4,834
3481,1,3,4,347
3482,1,3,4,935
3483,1,3,4,167
3484,1,3,4,926
3485,1,3,4,760
3486,1,3,4,119
3487,1,3,4,505
3488,1,3,4,78
3489,1,3,4,341
3490,1,3,4,849
3491,1,3,4,865
3492,1,3,4,284
3493,1,3,4,930
3494,1,3,4,682
3495,1,3,4,850
3496,1,3,4,122
3497,1,3,4,672
3498,1,3,4,116
3499,1,3,4,769
3500,1,3,4,564
3501,1,3,4,388
3502,1,3,4,186
3503,1,3,4,810
3504,1,3,4,848
3505,1,3,4,112
3506,1,3,4,611
3507,1,3,4,303
3508,1,3,4,731
3509,1,3,4,456
3510,1,3,4,501
3511,1,3,4,751
3512,1,3,4,479
3513,1,3,4,155
3514,1,3,4,300
3515,1,3,4,708
3516,1,3,4,717
3517,1,3,4,868
3518,1,3,4,869
3519,1,3,4,89
3520,1,3,4,162
3521,1,3,4,610
3522,1,3,4,905
3523,1,3,4,58
3524,1,3,4,698
3525,1,3,4,974
3526,1,3,4,984
3527,1,3,4,633
3528,1,3,4,879
3529,1,3,4,247
3530,1,3,4,996
3531,1,3,4,215
3532,1,3,4,169
3533,1,3,4,582
3534,1,3,4,947
3535,1,3,4,593
3536,1,3,4,158
3537,1,3,4,855
3538,1,3,4,108
3539,1,3,4,375
3540,1,3,4,880
3541,1,3,4,95
3542,1,3,4,239
3543,1,3,4,923
3544,1,3,4,656
3545,1,3,4,56
3546,1,3,4,626
3547,1,3,4,509
3548,1,3,4,243
3549,1,3,4,753
3550,1,3,4,802
3551,1,3,4,699
3552,1,3,4,443
3553,1,3,4,480
3554,1,3,4,546
3555,1,3,4,435
3556,1,3,4,75
3557,1,3,4,82
3558,1,3,4,82
3559,1,3,4,828
3560,1,3,4,168
3561,1,3,4,124
3562,1,3,4,578
3563,1,3,4,207
3564,1,3,4,86
3565,1,3,4,897
3566,1,3,4,167
3567,1,3,4,224
3568,1,3,4,947
3569,1,3,4,941
3570,1,3,4,812
3571,1,3,4,940
3572,1,3,4,971
3573,1,3,4,792
3574,1,3,4,100
3575,1,3,4,62
3576,1,3,4,123
3577,1,3,4,676
3578,1,3,4,615
3579,1,3,4,88
3580,1,3,4,292
3581,1,3,4,124
3582,1,3,4,693
3583,1,3,4,487
3584,1,3,4,2
3585,1,3,4,262
3586,1,3,4,123
3587,1,3,4,927
3588,1,3,4,127
3589,1,3,4,504
3590,1,3,4,942
3591,1,3,4,952
3592,1,3,4,921
3593,1,3,4,928
3594,1,3,4,446
3595,1,3,4,68
3596,1,3,4,116
3597,1,3,4,428
3598,1,3,4,883
3599,1,3,4,329
3600,1,3,4,761
3601,1,3,4,568
3602,1,3,4,598
3603,1,3,4,68
3604,1,3,4,387
3605,1,3,4,731
3606,1,3,4,576
3607,1,3,4,708
3608,1,3,4,860
3609,1,3,4,328
3610,1,3,4,25
3611,1,3,4,389
3612,1,3,4,858
3613,1,3,4,595
3614,1,3,4,651
3615,1,3,4,477
3616,1,3,4,512
3617,1,3,4,58
3618,1,3,4,146
3619,1,3,4,220
3620,1,3,4,345
3621,1,3,4,144
3622,1,3,4,564
3623,1,3,4,329
3624,1,3,4,594
3625,1,3,4,888
3626,1,3,4,639
3627,1,3,4,656
3628,1,3,4,90
3629,1,3,4,271
3630,1,3,4,290
3631,1,3,4,917
3632,1,3,4,229
3633,1,3,4,178
3634,1,3,4,684
3635,1,3,4,451
3636,1,3,4,222
3637,1,3,4,113
3638,1,3,4,468
3639,1,3,4,861
3640,1,3,4,243
3641,1,3,4,685
3642,1,3,4,399
3643,1,3,4,204
3644,1,3,4,658
3645,1,3,4,362
3646,1,3,4,718
3647,1,3,4,336
3648,1,3,4,781
3649,1,3,4,270
3650,1,3,4,661
3651,1,3,4,175
3652,1,3,4,272
3653,1,3,4,951
3654,1,3,4,940
3655,1,3,4,73
3656,1,3,4,220
3657,1,3,4,346
3658,1,3,4,283
3659,1,3,4,219
3660,1,3,4,77
3661,1,3,4,722
3662,1,3,4,368
3663,1,3,4,193
3664,1,3,4,581
3665,1,3,4,873
3666,1,3,4,682
3667,1,3,4,765
3668,1,3,4,600
3669,1,3,4,450
3670,1,3,4,915
3671,1,3,4,599
3672,1,3,4,725
3673,1,3,4,857
3674,1,3,4,930
3675,1,3,4,421
3676,1,3,4,454
3677,1,3,4,186
3678,1,3,4,258
3679,1,3,4,199
3680,1,3,4,841
3681,1,3,4,509
3682,1,3,4,614
3683,1,3,4,434
3684,1,3,4,724
3685,1,3,4,809
3686,1,3,4,191
3687,1,3,4,724
3688,1,3,4,987
3689,1,3,4,287
3690,1,3,4,914
3691,1,3,4,0
3692,1,3,4,15
3693,1,3,4,314
3694,1,3,4,794
3695,1,3,4,867
3696,1,3,4,685
3697,1,3,4,861
3698,1,3,4,106
3699,1,3,4,497
3700,1,3,4,181
3701,1,3,4,754
3702,1,3,4,812
3703,1,3,4,89
3704,1,3,4,861
3705,1,3,4,256
3706,1,3,4,983
3707,1,3,4,295
3708,1,3,4,967
3709,1,3,4,760
3710,1,3,4,81
3711,1,3,4,568
3712,1,3,4,831
3713,1,3,4,174
3714,1,3,4,166
3715,1,3,4,729
3716,1,3,4,368
3717,1,3,4,199
3718,1,3,4,879
3719,1,3,4,979
3720,1,3,4,768
3721,1,3,4,567
3722,1,3,4,794
3723,1,3,4,222
3724,1,3,4,716
3725,1,3,4,106
3726,1,3,4,966
3727,1,3,4,16
3728,1,3,4,887
3729,1,3,4,619
3730,1,3,4,517
3731,1,3,4,40
3732,1,3,4,164
3733,1,3,4,26
3734,1,3,4,120
3735,1,3,4,896
3736,1,3,4,986
3737,1,3,4,340
3738,1,3,4,658
3739,1,3,4,113
3740,1,3,4,937
3741,1,3,4,384
3742,1,3,4,792
3743,1,3,4,601
3744,1,3,4,812
3745,1,3,4,437
3746,1,3,4,700
3747,1,3,4,973
3748,1,3,4,181
3749,1,3,4,499
3750,1,3,4,179
3751,1,3,4,564
3752,1,3,4,797
3753,1,3,4,300
3754,1,3,4,590
3755,1,3,4,953
3756,1,3,4,30
3757,1,3,4,139
3758,1,3,4,861
3759,1,3,4,193
3760,1,3,4,953
3761,1,3,4,519
3762,1,3,4,642
3763,1,3,4,62
3764,1,3,4,950
3765,1,3,4,793
3766,1,3,4,410
3767,1,3,4,452
3768,1,3,4,60
3769,1,3,4,885
3770,1,3,4,862
3771,1,3,4,983
3772,1,3,4,811
3773,1,3,4,31
3774,1,3,4,816
3775,1,3,4,344
3776,1,3,4,330
3777,1,3,4,151
3778,1,3,4,128
3779,1,3,4,595
3780,1,3,4,99
3781,1,3,4,497
3782,1,3,4,445
3783,1,3,4,289
3784,1,3,4,19
3785,1,3,4,926
3786,1,3,4,385
3787,1,3,4,203
3788,1,3,4,10
3789,1,3,4,253
3790,1,3,4,789
3791,1,3,4,570
3792,1,3,4,642
3793,1,3,4,228
3794,1,3,4,909
3795,1,3,4,32
3796,1,3,4,226
3797,1,3,4,257
3798,1,3,4,835
3799,1,3,4,560
3800,1,3,4,268
3801,1,3,4,446
3802,1,3,4,7
3803,1,3,4,357
3804,1,3,4,709
3805,1,3,4,162
3806,1,3,4,463
3807,1,3,4,360
3808,1,3,4,308
3809,1,3,4,843
3810,1,3,4,44
3811,1,3,4,55
3812,1,3,4,778
3813,1,3,4,222
3814,1,3,4,562
3815,1,3,4,372
3816,1,3,4,558
3817,1,3,4,639
3818,1,3,4,938
3819,1,3,4,71
3820,1,3,4,174
3821,1,3,4,595
3822,1,3,4,265
3823,1,3,4,744
3824,1,3,4,964
3825,1,3,4,585
3826,1,3,4,174
3827,1,3,4,933
3828,1,3,4,314
3829,1,3,4,253
3830,1,3,4,285
3831,1,3,4,872
3832,1,3,4,273
3833,1,3,4,648
3834,1,3,4,593
3835,1,3,4,10
3836,1,3,4,358
3837,1,3,4,298
3838,1,3,4,293
3839,1,3,4,415
3840,1,3,4,412
3841,1,3,4,83
3842,1,3,4,961
3843,1,3,4,13
3844,1,3,4,878
3845,1,3,4,222
3846,1,3,4,635
3847,1,3,4,360
3848,1,3,4,381
3849,1,3,4,408
3850,1,3,4,768
3851,1,3,4,789
3852,1,3,4,354
3853,1,3,4,402
3854,1,3,4,782
3855,1,3,4,341
3856,1,3,4,613
3857,1,3,4,75
3858,1,3,4,184
3859,1,3,4,147
3860,1,3,4,434
3861,1,3,4,990
3862,1,3,4,112
3863,1,3,4,525
3864,1,3,4,533
3865,1,3,4,287
3866,1,3,4,151
3867,1,3,4,263
3868,1,3,4,73
3869,1,3,4,939
3870,1,3,4,585
3871,1,3,4,845
3872,1,3,4,337
3873,1,3,4,775
3874,1,3,4,433
3875,1,3,4,446
3876,1,3,4,653
3877,1,3,4,383
3878,1,3,4,539
3879,1,3,4,552
3880,1,3,4,613
3881,1,3,4,258
3882,1,3,4,306
3883,1,3,4,281
3884,1,3,4,347
3885,1,3,4,770
3886,1,3,4,19
3887,1,3,4,630
3888,1,3,4,765
3889,1,3,4,269
3890,1,3,4,750
3891,1,3,4,888
3892,1,3,4,542
3893,1,3,4,323
3894,1,3,4,952
3895,1,3,4,505
3896,1,3,4,9
3897,1,3,4,132
3898,1,3,4,424
